id	asv_clean	0129_cdfa_med_1	0129_cdfa_med_10_run2	0129_cdfa_med_12	0129_cdfa_med_13	0129_cdfa_med_14	0129_cdfa_med_15	0129_cdfa_med_16_run2	0129_cdfa_med_18	0129_cdfa_med_19	0129_cdfa_med_2	0129_cdfa_med_20	0129_cdfa_med_21	0129_cdfa_med_24	0129_cdfa_med_25	0129_cdfa_med_26	0129_cdfa_med_27	0129_cdfa_med_28_run2	0129_cdfa_med_3	0129_cdfa_med_30	0129_cdfa_med_31	0129_cdfa_med_32	0129_cdfa_med_33	0129_cdfa_med_36	0129_cdfa_med_37	0129_cdfa_med_38	0129_cdfa_med_39	0129_cdfa_med_4	0129_cdfa_med_42	0129_cdfa_med_43	0129_cdfa_med_44	0129_cdfa_med_45	0129_cdfa_med_5_run2	0129_cdfa_med_6	0129_cdfa_med_7	0129_cdfa_med_8	0129_cdfa_med_9	0201_med_CC29_1	0201_med_CC29_10	0201_med_CC29_11	0201_med_CC29_12	0201_med_CC29_13	0201_med_CC29_14	0201_med_CC29_15	0201_med_CC29_16	0201_med_CC29_17	0201_med_CC29_18	0201_med_CC29_19	0201_med_CC29_2	0201_med_CC29_20	0201_med_CC29_21	0201_med_CC29_22	0201_med_CC29_23	0201_med_CC29_24	0201_med_CC29_25	0201_med_CC29_26	0201_med_CC29_27	0201_med_CC29_28	0201_med_CC29_29	0201_med_CC29_3	0201_med_CC29_30	0201_med_CC29_31	0201_med_CC29_32	0201_med_CC29_33	0201_med_CC29_34	0201_med_CC29_35	0201_med_CC29_36	0201_med_CC29_37	0201_med_CC29_38	0201_med_CC29_39	0201_med_CC29_4	0201_med_CC29_40	0201_med_CC29_41	0201_med_CC29_42	0201_med_CC29_43	0201_med_CC29_44	0201_med_CC29_45	0201_med_CC29_46	0201_med_CC29_47	0201_med_CC29_48	0201_med_CC29_49	0201_med_CC29_5	0201_med_CC29_50	0201_med_CC29_51	0201_med_CC29_52	0201_med_CC29_53	0201_med_CC29_54	0201_med_CC29_56	0201_med_CC29_57	0201_med_CC29_58	0201_med_CC29_6	0201_med_CC29_60	0201_med_CC29_61	0201_med_CC29_62	0201_med_CC29_64	0201_med_CC29_65	0201_med_CC29_66	0201_med_CC29_67	0201_med_CC29_68	0201_med_CC29_69	0201_med_CC29_7	0201_med_CC29_70	0201_med_CC29_71	0201_med_CC29_72	0201_med_CC29_73	0201_med_CC29_74	0201_med_CC29_75	0201_med_CC29_76	0201_med_CC29_77	0201_med_CC29_78	0201_med_CC29_79	0201_med_CC29_8	0201_med_CC29_80	0201_med_CC29_9	CDFA_7d_CC29IRR1_PPA_run2	CDFA_7d_CC29IRR10_PPA_run2	CDFA_7d_CC29IRR2_PPA_run2	CDFA_7d_CC29IRR4_PPA_run2	CDFA_7d_CC29IRR5_PPA_run2	CDFA_7d_CC29IRR9_PPA_run2	CDFA_7d_CC29NIR1_PPA_run2	CDFA_7d_CC29NIR10_PPA_run2	CDFA_7d_CC29NIR4_PPA_run2	CDFA_7d_CC29NIR7_PPA_run2	CDFA_7d_CC29NIR9_PPA_run2	CDFA_7d_controlIRR1_PPA_run2	CDFA_7d_controlIRR10_PPA_run2	CDFA_7d_controlIRR4_PPA_run2	CDFA_7d_controlIRR5_PPA_run2	CDFA_7d_controlIRR6_PPA_run2	CDFA_7d_controlIRR7_PPA_run2	CDFA_7d_controlIRR8_PPA_run2	CDFA_7d_controlNIR10_PPA_run2	CDFA_7d_controlNIR3_PPA_run2	CDFA_7d_controlNIR6_PPA_run2	CDFA_7d_controlNIR9_PPA_run2	Enterobacter_CC2903	negative_control1	negative12_20control_PPA_run2	Positive1219_213683_PPA_run2
815fb95fc8a48ba0653d3ec533dca461	asv_220	0	0	7	9	6	5	0	5	13	0	4	11	21	21	24	15	1	0	32	37	35	39	5	11	11	12	0	0	6	4	5	0	15	4	10	11	0	0	0	5	4	2	0	0	22	7	15	0	5	9	6	4	17	9	0	10	6	8	0	6	4	21	20	11	37	21	14	23	14	0	17	44	29	37	25	87	39	28	64	12	0	11	15	6	8	11	7	2	0	0	4	4	67	20	2	0	0	3	14	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
075b65a573d75c107b5209ce338fbbf4	asv_221	0	0	10	21	25	18	0	7	14	0	11	19	16	26	42	40	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	18	23	21	14	0	10	29	38	43	9	0	35	23	6	32	0	14	51	45	27	84	16	11	11	38	24	0	6	8	44	58	21	36	32	27	36	15	0	25	8	0	11	0	6	8	0	8	0	0	3	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47b13d6d41d359dd7c5cf22f865a4a5c	asv_222	0	0	0	13	0	0	0	10	13	0	0	0	0	10	0	18	0	0	0	0	0	0	14	41	0	34	4	6	20	0	30	0	0	23	0	12	24	21	21	38	22	13	18	23	20	0	10	0	0	10	4	0	15	28	19	16	10	0	0	10	19	9	24	18	22	12	11	9	20	0	22	0	0	0	0	0	12	0	0	33	0	36	53	44	18	47	66	44	34	0	26	8	19	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e51fbff1f55fa780a4ba41498960106	asv_223	4	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	242	24	0	0	2	0	0	0	0	0	0	75	3	0	0	0	0	0	0	0	2	0	59	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	40	0	0	0	0	0	2	0	0	0	287	0	0	0	0	0	0	0	0	0	0	80	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
726b0f3322eb52b4a9924413cb93f98f	asv_224	0	0	0	33	0	13	0	0	25	13	0	24	0	0	0	18	0	0	12	20	0	17	0	8	0	0	12	14	70	23	14	0	0	19	0	23	25	23	19	0	14	10	18	24	24	26	21	21	7	6	16	20	24	23	28	26	18	8	11	14	21	20	17	20	16	7	4	18	18	7	17	16	23	17	0	8	18	13	13	5	9	7	5	0	0	3	0	16	11	11	0	0	7	9	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	13	3	32	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24f8ca31c67474d4e9e5ae2e127fc6d2	asv_225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	48	35	0	32	58	71	44	60	0	73	20	18	0	19	10	0	0	10	0	4	0	21	76	39	22	70	113	21	88	65	0	47	0	26	0	0	8	10	10	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6763e8cac20cac2cb09a98cc0f2f724c	asv_226	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	10	11	15	13	0	15	12	23	0	0	0	0	0	0	0	0	0	0	14	8	18	1	3	7	93	14	14	74	28	12	7	10	20	11	8	11	162	65	201	234	0	0	11	11
07b03f380fee18fdae00ff6e7cf11ae2	asv_227	6	0	19	55	0	9	0	14	32	38	0	25	16	16	0	12	0	0	0	0	0	17	0	0	0	0	0	12	88	19	13	0	13	0	0	23	17	14	16	7	12	16	21	14	21	22	14	15	13	15	19	15	12	29	9	21	6	12	10	19	26	19	24	13	19	7	14	15	18	12	14	6	13	6	3	4	14	11	7	0	3	6	0	0	0	5	6	8	7	4	0	6	6	11	6	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	9	0	19	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11984e8f3e2eb06b3cc7910513858a86	asv_228	0	0	0	0	2	2	0	0	4	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	3	0	4	0	7	2	2	0	4	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	4	2	0	5	13	769	2	21	29	222	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
b62675e43334f6057eca26630339f364	asv_229	0	23	0	0	0	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	18	9	16	0	7	11	15	0	0	0	0	0	0	0	0	0	0	8	10	20	6	11	7	77	9	16	82	29	10	8	7	19	25	3	4	121	94	197	208	0	0	15	4
9722d89d0f0e131792f08eded98493b3	asv_230	0	15	0	0	0	0	14	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	29	12	10	0	13	12	14	0	0	0	0	0	0	0	0	0	0	11	8	9	3	0	4	64	13	13	80	27	9	7	17	14	16	11	0	169	85	173	230	0	0	8	6
fe73f88fc95f8e5f6c986389ddbe60e8	asv_231	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	26	21	7	22	0	0	3	30	10	0	11	22	13	0	0	0	29	0	0	14	16	12	23	0	0	10	13	0	9	14	7	0	0	42	8	13	16	31	20	16	22	12	43	0	37	12	15	13	13	18	27	0	0	17	29	9	21	0	15	14	0	32	8	7	0	8	15	33	27	25	40	19	27	0	33	39	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4addb94acec4f326f8b68b4864200c77	asv_232	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	15	10	35	4	12	24	5	0	11	23	0	11	278	109	20	37	160	119	0	26	0	4	10	4	0	30	1	5	0	0	5	7	3	36	60	17	14	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
d7bceb1092c71babbed3f4650b8e4821	asv_233	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	24	0	16	2	11	0	3	0	0	0	0	0	1	0	0	0	0	0	31	105	208	252	49	95	2	62	198	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea278ec8a836753ed9c1c5e132751bb9	asv_234	0	19	0	0	0	0	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	8	16	0	0	10	11	0	0	0	0	0	0	0	0	0	0	5	8	9	5	5	8	87	7	14	65	15	8	0	12	12	21	7	15	157	77	186	210	0	0	10	8
2352beccb07a78f9cf3818ce8824dd95	asv_235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	43	5	20	30	100	31	53	101	59	0	26	0	0	0	0	0	0	3	0	0	0	1	4	118	38	95	31	165	1	31	61	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c86eb7fab6fab1fc464fdca0637a5234	asv_236	71	0	0	0	0	0	0	0	6	19	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	21	0	0	0	0	0	8	33	189	32	39	79	59	18	28	35	71	61	0	0	4	40	0	0	0	5	0	8	6	0	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	34	0	55	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0318d8bcd09cee2863ed08c33e99129b	asv_237	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	0	10	7	12	5	7	9	30	6	40	8	10	45	11	16	64	14	0	23	29	18	31	10	0	15	12	0	25	4	6	13	5	14	7	24	5	36	11	17	9	6	6	8	10	10	9	3	3	16	5	12	0	7	5	7	9	7	10	4	35	16	11	9	0	12	16	19	4	32	17	19	5	7	20	16	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22abd01bb4687b8ed257270d9c19e49a	asv_238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	11	2	30	14	11	17	0	0	6	44	0	16	262	82	16	51	133	104	0	42	0	0	6	23	0	17	0	15	4	0	2	16	0	13	46	20	20	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4878ace415a95c820562ba220e32000	asv_239	0	0	7	11	12	0	0	2	4	0	4	3	12	8	16	9	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	8	6	8	7	0	3	37	14	22	2	13	34	97	9	47	0	28	25	25	23	41	0	7	0	6	12	0	0	3	48	27	13	181	31	20	43	10	0	24	8	0	5	0	6	2	3	5	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3570b91209fd95746b69b63f7a08510b	asv_240	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	11	9	7	0	4	8	14	0	0	0	0	0	0	0	0	0	0	14	5	10	5	0	8	84	9	19	58	29	7	11	5	12	22	6	6	128	81	189	169	0	0	10	6
b5c1bacabf5b2acdf0d5a3b5a010240f	asv_241	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	16	2	18	8	0	0	25	6	34	0	23	77	56	32	115	30	14	23	44	49	31	10	0	15	6	0	0	7	0	0	0	3	3	6	0	6	15	15	4	3	6	0	10	0	4	0	1	4	0	6	4	9	8	6	6	10	11	2	34	17	19	5	0	5	24	9	4	13	5	9	0	8	16	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642d11d37d0982270ae6caf2b6f02757	asv_242	0	0	0	0	0	0	0	0	0	0	0	16	0	8	0	20	0	0	0	0	0	0	0	17	6	27	0	0	12	0	34	0	0	14	0	13	0	29	9	0	21	0	21	11	0	9	8	0	0	10	0	0	8	22	0	16	0	8	0	0	24	29	50	20	0	22	14	0	29	0	19	0	0	0	0	0	0	0	0	50	0	24	33	19	29	20	41	37	34	0	33	15	19	17	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399d510c40064fbe6704e460d6d67470	asv_243	14	0	36	56	0	133	0	22	49	30	148	50	14	24	25	18	0	25	18	0	16	0	0	20	0	0	0	0	0	8	0	0	134	36	17	52	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930c1428683225662e04d7bef2190ed7	asv_244	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	47	5	12	11	5	7	5	0	0	0	22	0	19	0	10	0	0	15	0	9	13	48	0	0	8	0	2	0	0	0	0	0	11	0	10	16	9	5	22	11	12	12	0	76	0	0	0	5	0	3	0	0	30	4	16	17	18	16	6	0	0	14	116	11	0	5	6	9	7	9	20	10	11	72	10	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcb0c66004c00e7ac35f6fadc2915ac9	asv_245	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	8	0	0	0	17	24	0	13	13	28	26	34	13	44	12	13	14	48	15	6	12	0	30	14	10	0	0	0	0	0	31	13	5	0	16	19	8	7	0	22	0	18	7	0	0	0	0	12	27	13	12	32	13	11	26	6	13	24	31	17	0	31	0	6	14	2	0	16	6	0	7	30	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bea1897515e9884ccb75c6866889188	asv_246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	5	16	0	0	11	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	133	45	19	123	346	56	67	0	86	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c8bae10f6e7ca67261e88b260ac68e1	asv_247	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	4	17	5	10	26	10	0	15	14	0	9	254	90	11	24	116	101	0	17	4	22	8	4	2	33	6	10	5	0	0	6	0	10	50	24	12	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bdfdc628be4f0b4a415e845919cb7e38	asv_248	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	10	9	45	12	9	17	22	26	24	9	12	27	19	17	35	11	30	11	16	66	16	16	21	35	8	15	8	12	23	12	16	13	15	6	11	5	3	20	7	7	10	0	27	9	3	2	7	0	5	3	10	6	0	18	4	10	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7	0	26	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0
53bdd28871d40cca5ea3e6225bc07817	asv_249	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	15	0	0	0	6	10	7	10	10	17	8	9	20	0	4	0	0	9	12	0	27	0	0	0	13	0	7	22	2	0	0	56	6	18	11	15	31	15	13	0	26	0	6	0	7	7	10	0	0	13	11	24	21	6	13	16	0	7	11	16	3	8	16	0	13	26	12	41	35	11	18	7	40	30	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9b1a576d1b287603d10cd005073fa2c	asv_250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	13	0	299	89	0	0	0	0	173	0	214	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d25b7d30427905370e86ada690808ea7	asv_251	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	7	12	15	25	3	15	65	48	20	92	13	15	0	57	22	0	4	5	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	25	0	0	27	16	8	18	35	33	36	30	16	34	37	24	0	19	3	22	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4746b6bd4fb5f89f8ae3bae507e2275	asv_252	96	0	42	12	98	0	0	32	12	0	68	3	6	0	27	0	1	77	21	0	44	8	7	0	0	0	0	41	0	83	0	0	21	0	139	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	2	0	0	0	2	4	0	0	0	0	0	0	0	0
e146eddbd599bc37a4579910d4020471	asv_253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	21	14	3	10	7	13	0	6	13	3	8	5	0	0	0	6	9	10	0	10	49	3	1	7	3	6	6	2	2	4	0	26	2	32	6	50	18	18	18	9	22	11	14	11	10	4	0	0	0	12	2	20	11	6	4	8	15	0	19	9	8	24	11	9	0	17	0	40	26	18	15	12	32	26	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b26b8545e4cb288504f6625c754c0a01	asv_254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8	36	18	18	14	16	20	32	5	51	5	21	16	12	15	22	24	0	44	22	23	27	13	17	29	11	4	28	13	12	13	10	26	16	19	2	25	11	17	8	0	10	12	16	0	9	3	2	0	0	9	0	0	14	7	4	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a00fa2b72148cf08c377aa26243a5e1	asv_255	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	35	5	17	0	13	0	11	11	0	18	37	18	10	48	13	8	17	33	17	21	9	4	12	13	0	7	8	0	0	0	27	0	8	0	0	7	0	8	0	5	0	8	6	17	17	0	0	29	26	0	11	19	9	7	15	22	19	19	21	17	9	19	0	30	6	8	12	9	4	16	0	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41efc28a22a3c0e2057819eaca48eb1a	asv_256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	14	0	0	22	16	35	10	46	0	0	66	36	18	78	22	11	21	37	35	41	10	0	0	15	0	0	10	0	0	0	0	0	24	0	18	6	0	2	5	0	4	8	2	0	0	0	0	0	24	0	0	5	16	7	0	8	0	32	14	0	13	0	0	13	11	0	9	9	5	17	0	21	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38872db01b6f797acd3c55dc10511e36	asv_257	0	0	0	0	7	0	0	0	0	3	0	19	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	22	0	0	0	0	0	0	0	17	26	9	0	28	45	77	37	105	31	48	30	40	37	0	15	8	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	9	0	0	0	0	0	43	0	59	38	0	0	0	29	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7308b239342e19bb6b307187b4bc200	asv_258	0	3	3	6	0	1	0	3	8	0	2	10	8	22	13	17	0	0	20	32	30	16	7	4	0	2	0	3	3	4	0	0	13	3	10	8	0	0	0	4	0	2	0	6	5	3	1	0	2	3	3	5	15	3	4	0	0	9	1	3	2	7	8	11	6	20	11	5	7	0	8	32	13	27	17	72	28	11	28	9	0	7	3	2	6	2	2	2	3	0	1	4	82	13	2	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
